Date,NumMosquitos,Num_Duplicates,WnvPresent,Year,Month,Day,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir
2007-08-21,10,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,8,1,1,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,12,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,4,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,8,1,1,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,1,1,2007,8,21,0,0,0,1,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,3,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,9,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,2,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,18,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,11,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,3,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,1,0,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,3,1,0,2007,8,21,0,1,0,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,2,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,8,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,7,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-22,6,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,3,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,7,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,28,1,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,0,0,0,0,0,1,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,43,1,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,35,2,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,2,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,24,1,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,40,1,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,7,1,0,2007,8,22,0,0,0,0,0,0,1,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,5,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,2,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,18,2,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,31,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,7,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,3,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,5,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,9,1,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,9,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,4,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,2,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,11,2,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,4,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,32,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,6,3,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,3,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,13,3,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,41,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,13,22,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,0,0,0,0,0,1,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,28,2,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,13,2,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,5,2,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,47,2,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,4,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,26,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,25,1,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,17,2,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,2,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,0,0,1,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,42,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,0,0,0,1,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,0,0,0,0,0,1,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,22,1,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,12,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,0,0,0,0,0,1,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,3,1,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,4,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,3,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,3,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,21,3,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,17,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,10,1,1,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,3,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,18,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,22,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,9,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,1,1,0,2007,8,22,0,0,0,1,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,3,1,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,30,5,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,50,5,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,9,5,0,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,0,0,0,0,0,1,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,2,1,0,2007,8,22,0,0,1,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-22,25,1,1,2007,8,22,0,1,0,0,0,0,0,90,70,80, 9,70,73,15,0506,1843,0.88,5.1,21
2007-08-24,27,1,1,2007,8,24,0,0,1,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,35,1,0,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,3,1,0,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,2,1,0,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,2,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,2,1,0,2007,8,24,0,0,0,1,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,2,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,1,1,0,2007,8,24,0,0,0,1,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,8,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,6,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,4,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,10,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,5,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,2,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,3,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,3,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,2,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,14,3,1,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,6,3,1,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,49,3,1,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,2,2,1,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,36,2,1,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,3,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,3,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,10,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,6,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,21,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,5,1,0,2007,8,24,0,0,0,1,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,4,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,1,1,0,2007,8,24,0,0,0,0,0,0,1,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,8,1,0,2007,8,24,0,0,1,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,4,1,0,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,1,1,0,2007,8,24,0,0,1,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,17,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,7,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,7,1,0,2007,8,24,0,0,1,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,3,1,0,2007,8,24,0,0,0,1,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,28,1,1,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,17,1,0,2007,8,24,0,0,1,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,9,1,1,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,9,1,1,2007,8,24,0,0,1,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,9,1,0,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,1,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,4,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,3,1,0,2007,8,24,0,0,1,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,8,1,0,2007,8,24,0,1,0,0,0,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,3,1,0,2007,8,24,0,0,0,0,1,0,0,80,69,75, 4,67,69,10,0509,1840,0.24,5.8,25
2007-08-24,1,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,1,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,20,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,8,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,6,1,0,2007,8,24,0,0,1,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
2007-08-24,1,1,0,2007,8,24,0,1,0,0,0,0,0,81,69,75, 4,67,69,10,0509,1840,0.20,5.5,25
