Date,Num_Duplicates,WnvPresent,Year,Month,Day,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir
2007-08-15,2,1,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,2,1,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,2,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,2,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,0,1,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,1,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,1,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,1,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,6,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,6,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,6,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,6,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,6,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,6,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,4,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,4,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,4,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,4,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,0,0,1,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,0,0,0,0,1,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,80,71,76, 4,67,70,11,0459,1854,0.23,3.4,7
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,80,71,76, 4,67,70,11,0459,1854,0.23,3.4,7
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,0,1,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-15,1,0,2007,8,15,0,1,0,0,0,0,0,81,72,77, 4,69,71,12,0459,1854,0.83,4.9,6
2007-08-16,3,1,2007,8,16,0,0,1,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,3,1,2007,8,16,0,0,1,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,3,1,2007,8,16,0,0,1,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,51,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,20,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,2,0,2007,8,16,0,0,1,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,2,0,2007,8,16,0,0,1,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-16,17,1,2007,8,16,0,1,0,0,0,0,0,77,67,72,-1,65,68, 7,0500,1852,0.00,3.5,1
2007-08-17,3,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,3,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,3,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,14,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,0,0,0,0,0,1,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,0,0,0,0,0,1,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,0,0,0,0,0,1,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,3,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,3,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,3,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,0,0,0,1,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,0,0,0,0,0,1,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,0,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,2,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,0,0,0,0,0,1,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,1,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,1,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,1,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,4,1,2007,8,17,0,0,1,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,6,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,6,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,6,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,6,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,6,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,6,1,2007,8,17,0,1,0,0,0,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-17,1,0,2007,8,17,0,0,0,0,1,0,0,80,65,73,-2,54,62, 8,0501,1851,0.00,6.1,31
2007-08-21,1,1,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,0,0,0,0,0,1,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,1,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,1,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,1,2007,8,21,0,1,0,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,0,0,1,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,2,1,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,2,1,2007,8,21,0,0,1,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,2,1,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,2,1,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,1,0,0,0,0,0,85,69,77, 7,70,72,12,0505,1845,0.01,3.5,17
2007-08-21,1,0,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,1,2007,8,21,0,1,0,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,0,1,0,0,0,0,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
2007-08-21,1,0,2007,8,21,0,0,0,0,0,0,1,87,69,78, 7,70,72,13,0505,1845,0.001,3.8,18
